target_id	length	eff_length	est_counts	tpm
ApoEc1_25755trans	309	201.312	0	0
ApoEc1_25952trans	366	2166.51	0	0
ApoEc1_25955trans	351	2192.24	0	0
ApoEc1_26262trans	903	795.239	0	0
ApoEc1_26356trans	369	2000.98	0	0
ApoEc1_26358trans	315	1330.87	0	0
ApoEc1_26866trans	1575	12219.6	8.00438	0.0952599
ApoEc1_27275trans	411	1773.03	4.13738	0.33935
ApoEc1_27315trans	357	249.261	0	0
ApoEc1_27495trans	342	234.28	1.93057	1.19837
ApoEc1_27909trans	300	192.328	0	0
ApoEc1_28148trans	540	2702.65	2.83343	0.152462
ApoEc1_28303trans	450	1896.58	2.83343	0.21726
ApoEc1_28759trans	342	234.28	0	0
ApoEc1_28784trans	387	2862.81	1.7739	0.0901107
ApoEc1_29449trans	312	1454.81	1403.8	140.326
ApoEc1_29717trans	315	207.296	0	0
ApoEc1_29768trans	357	1778.23	9	0.736024
ApoEc1_30112trans	336	1237.77	3.83955	0.451108
ApoEc1_30245trans	327	1478.01	9	0.885528
ApoEc1_30571trans	315	207.296	0	0
ApoEc1_30661trans	330	222.28	0	0
ApoEc1_30710trans	405	297.239	0	0
ApoEc1_31002trans	342	569.31	7.07246	1.80659
ApoEc1_31053trans	366	258.261	0	0
ApoEc1_31055trans	348	240.28	0	0
ApoEc1_31081trans	705	4360	1.55133	0.0517436
ApoEc1_31087trans	354	246.261	0	0
ApoEc1_31385trans	456	348.239	0	0
ApoEc1_31946trans	297	1684.28	75	6.47569
ApoEc1_33097trans	300	192.328	0	0
ApoEc1_33163trans	555	3026.86	0.132721	0.00637654
ApoEc1_33459trans	501	2479.9	1	0.0586414
ApoEc2_483trans	432	324.239	0	0
ApoEc2_551trans	906	7964.13	45.3232	0.827601
ApoEc2_1991trans	372	1795.53	53.6406	4.3445
ApoEc2_2087trans	402	1640.85	0	0
ApoEc2_2764trans	531	965.358	35.7517	5.38575
ApoEc2_3194trans	741	5755.67	0	0
ApoEc2_3574trans	444	2714.63	1.22886	0.0658312
ApoEc2_3575trans	300	192.328	1	0.75613
ApoEc2_3674trans	720	1164.94	47.0228	5.87006
ApoEc2_3675trans	480	723.877	0	0
ApoEc2_3679trans	300	1017.62	3.23973	0.462981
ApoEc2_4073trans	732	4779.07	0	0
ApoEc2_4074trans	1704	4664.47	22.6385	0.705803
ApoEc2_4402trans	444	336.239	5.60411	2.4238
ApoEc2_4433trans	384	782.195	31.319	5.82279
ApoEc2_4434trans	384	2458.19	0	0
ApoEc2_4636trans	339	2064.53	14.3276	1.00923
ApoEc2_5884trans	354	1504.31	80.3718	7.76972
ApoEc2_6411trans	1581	9992.43	9.92419	0.144432
ApoEc2_7351trans	1224	9081.9	147.023	2.35422
ApoEc2_7353trans	894	6498.7	177.459	3.97109
ApoEc2_7368trans	372	1856.92	3.69975	0.289746
ApoEc2_7370trans	420	1933.31	3.68503	0.27719
ApoEc2_7465trans	471	1112.28	1.1012	0.143975
ApoEc2_7466trans	366	706.303	0.730486	0.150404
ApoEc2_8118trans	1227	3297.27	42.1998	1.86121
ApoEc2_8202trans	849	5313.2	38.8214	1.06256
ApoEc2_8253trans	639	531.239	10.297	2.81876
ApoEc2_8254trans	711	5526.71	3.02714	0.0796533
ApoEc2_9535trans	507	399.239	10.9317	3.98193
ApoEc2_9536trans	378	1683.06	0	0
ApoEc2_9688trans	399	1728.32	7.34468	0.617999
ApoEc2_9689trans	618	3089.29	24.9688	1.17538
ApoEc2_10139trans	354	1493.63	1.31126	0.127669
ApoEc2_10140trans	324	1328.21	15.7977	1.72968
ApoEc2_10141trans	372	1663.82	8.32765	0.72787
ApoEc2_10236trans	2367	7029.22	35.8584	0.74186
ApoEc2_10238trans	2367	22425	35.9398	0.233067
ApoEc2_12488trans	336	1271.1	0	0
ApoEc2_13001trans	3300	25927.3	2670.86	14.9807
ApoEc2_13274trans	1257	11514.4	49.1143	0.620304
ApoEc2_13275trans	510	3602.61	0	0
ApoEc2_13276trans	861	6794.65	0	0
ApoEc2_13278trans	726	7394.01	40.1591	0.789844
ApoEc2_13834trans	630	3920.53	3.70676	0.137495
ApoEc2_14042trans	1425	8919.01	0	0
ApoEc2_14043trans	1356	2975.52	115.517	5.64576
ApoEc2_15082trans	621	513.239	0	0
ApoEc2_15084trans	351	948.967	0.86163	0.132041
ApoEc2_15089trans	543	1181.26	0	0
ApoEc2_15090trans	1026	7529.75	18.2311	0.352103
ApoEc2_15093trans	390	1517.9	0	0
ApoEc2_15096trans	345	1746.42	9.27847	0.77262
ApoEc2_15097trans	348	240.28	1.47374	0.891952
ApoEc2_15339trans	357	249.261	0	0
ApoEc2_15345trans	465	357.239	0	0
ApoEc2_15572trans	465	2502.95	152.457	8.85797
ApoEc2_15579trans	336	1557.3	0	0
ApoEc2_16240trans	1191	1083.24	0	0
ApoEc2_16307trans	870	4564.44	775	24.6918
ApoEc2_16567trans	1098	7529.13	0	0
ApoEc2_16940trans	360	252.261	0	0
ApoEc2_17824trans	684	576.239	10.5835	2.67096
ApoEc2_18215trans	318	1046.49	2.03752	0.283141
ApoEc2_18478trans	387	1652.54	3.29317	0.289802
ApoEc2_18482trans	330	222.28	0.88533	0.57922
ApoEc2_18564trans	966	5940.87	470.698	11.5221
ApoEc2_18611trans	432	2640.8	20.9968	1.15626
ApoEc2_19484trans	306	1509.2	11.2038	1.07958
ApoEc2_19485trans	321	2076.23	0	0
ApoEc2_19487trans	333	1354.48	6.11187	0.656207
ApoEc2_19488trans	315	546.934	1.8727	0.497935
ApoEc2_19761trans	402	2362.42	73.5152	4.52541
ApoEc2_19868trans	651	3639.87	144	5.75328
ApoEc2_20286trans	390	282.239	0	0
ApoEc2_20635trans	582	3440.71	17.7294	0.749347
ApoEc2_20890trans	345	591.218	1.77035	0.435463
ApoEc2_20933trans	528	3751.08	50.0793	1.94151
ApoEc2_20938trans	525	1022.32	28.7009	4.0827
ApoEc2_21067trans	567	1309.16	185.673	20.6251
ApoEc2_21072trans	561	1481.85	0	0
ApoEc2_21074trans	975	6004.04	52.7965	1.27879
ApoEc2_21123trans	612	3837.34	183.044	6.93687
ApoEc2_22114trans	522	3534.4	4.51274	0.185679
ApoEc2_22117trans	540	1449.79	9.82698	0.985722
ApoEc2_22118trans	561	4257.6	28.6878	0.979877
ApoEc2_22125trans	321	2123.61	3.05242	0.209029
ApoEc2_22127trans	330	1996.57	3.8541	0.280723
ApoEc2_22129trans	318	1978.55	0	0
ApoEc2_22269trans	321	213.296	8.11911	5.53558
ApoEc2_22270trans	312	1153.26	28.0051	3.53141
ApoEc2_22786trans	306	198.328	0	0
ApoEc2_22787trans	978	7449.49	9	0.175693
ApoEc2_22807trans	330	222.28	0	0
ApoEc2_22863trans	423	2474.07	0	0
ApoEc2_23406trans	717	5585.75	0	0
ApoEc2_23847trans	624	4899.64	0	0
ApoEc2_23895trans	390	1755.76	0	0
ApoEc2_24088trans	300	1119.2	14	1.8191
ApoEc2_24496trans	321	1776.36	4.65646	0.38121
ApoEc2_24891trans	465	3053.25	9.81226	0.467353
ApoEc2_25285trans	423	315.239	0	0
ApoEc2_25384trans	537	3278.32	5	0.221798
ApoEc2_25409trans	768	4447.31	0.000764006	2.49826e-05
ApoEc2_25613trans	306	198.328	0	0
ApoEc2_26420trans	783	675.239	0	0
ApoEc2_26564trans	666	5281.45	0	0
ApoEc2_28194trans	375	267.261	0	0
ApoEc2_28240trans	636	1202.23	11.0899	1.34145
ApoEc2_29014trans	948	6532.44	0	0
ApoEc2_29293trans	462	1996.72	2.47732e-08	1.80428e-09
ApoEc2_29347trans	459	2217.93	40.3253	2.64404
ApoEc2_29608trans	390	1452.32	6	0.600798
ApoEc2_30123trans	621	3926.81	1	0.0370338
ApoEc2_31809trans	402	2008.55	0	0
ApoEc2_31844trans	570	462.239	0	0
ApoEc2_31885trans	552	1054.93	12.0185	1.65678
ApoEc2_31991trans	639	1399.18	0	0
ApoEc2_32518trans	1164	2626.79	6.64098	0.367659
ApoEc2_33250trans	570	3177.11	8.99535	0.41174
ApoEc2_33681trans	300	1047.32	13.6594	1.89667
ApoEc2_33936trans	450	960.536	44.5739	6.74847
ApoEc2_34342trans	900	2028.82	0	0
ApoEc2_34711trans	903	7659.08	93.0297	1.76638
ApoEc2_35012trans	306	198.328	0	0
ApoEc2_35015trans	597	3251.79	0	0
ApoEc2_35239trans	657	549.239	0.811494	0.214863
ApoEc2_35679trans	426	3047.37	5	0.238607
ApoEc2_35862trans	645	3977.57	10.663	0.389854
ApoEc2_36285trans	744	3838.25	5.79638	0.219615
ApoEc2_36774trans	534	426.239	0	0
ApoEc2_37123trans	348	240.28	0	0
ApoEc2_37518trans	801	6446.28	3.29569	0.0743492
ApoEc2_37572trans	330	1679.66	15.8327	1.3708
ApoEc2_37888trans	501	393.239	0.7489	0.276952
ApoEc2_38515trans	981	2327.57	57.5657	3.59665
ApoEc2_39023trans	726	618.239	2.31017	0.543407
ApoEc2_39033trans	639	3412.39	0	0
ApoEc2_39430trans	576	3210.44	25.6298	1.16096
ApoEc2_40490trans	408	1493.06	7.82766	0.762416
ApoEc2_40529trans	540	1110.83	109.744	14.3672
ApoEc2_40792trans	384	634.46	2.30701	0.52879
ApoEc2_40810trans	387	621.642	0	0
ApoEc2_41441trans	1179	9564.23	21.4446	0.326066
ApoEc2_41447trans	309	1386.46	0.407426	0.0427346
ApoEc2_42264trans	612	504.239	0	0
ApoEc2_42698trans	393	285.239	6.41213	3.26912
ApoEc2_42749trans	726	618.239	0	0
ApoEc2_43012trans	573	2972.79	2.1704	0.106173
ApoEc2_43040trans	924	816.239	0	0
ApoEc2_43357trans	426	318.239	9.82765	4.49091
ApoEc2_43358trans	381	1243.38	7.84709	0.917794
ApoEc3_1096trans	573	465.239	0	0
ApoEc3_1097trans	522	3397.42	0	0
ApoEc3_1272trans	351	243.261	0	0
ApoEc3_1445trans	402	294.239	0	0
ApoEc3_2115trans	354	1943.84	73	5.46135
ApoEc3_2130trans	552	3365.99	2.30173	0.0994444
ApoEc3_2841trans	678	570.239	0	0
ApoEc3_2966trans	534	1131.18	1.9782	0.254317
ApoEc3_2968trans	423	315.239	0	0
ApoEc3_3027trans	546	3601.55	22	0.888325
ApoEc3_3134trans	768	3942.24	2.61269	0.0963792
ApoEc3_3229trans	630	522.239	0	0
ApoEc3_3426trans	393	2465.91	7.43213	0.438303
ApoEc3_3427trans	393	2490.5	7.92518	0.462765
ApoEc3_4000trans	750	1964.78	11.0727	0.819552
ApoEc3_4016trans	966	2528.91	2142.31	123.193
ApoEc3_4452trans	375	1676.76	4.66325	0.404443
ApoEc3_4453trans	387	2078.73	0	0
ApoEc3_4519trans	501	393.239	0	0
ApoEc3_4542trans	1170	9577.25	10.9128	0.165704
ApoEc3_4543trans	570	3338.5	19	0.827638
ApoEc3_4832trans	327	219.28	0	0
ApoEc3_4833trans	423	315.239	0	0
ApoEc3_4877trans	300	617.458	4.33411	1.02078
ApoEc3_5022trans	309	1288.62	29	3.27275
ApoEc3_5145trans	891	783.239	2.14106	0.397532
ApoEc3_5146trans	1392	10055.1	0	0
ApoEc3_5582trans	516	1171.52	0	0
ApoEc3_5583trans	684	4002.07	0	0
ApoEc3_5759trans	372	2401.25	1.11911	0.0677758
ApoEc3_6125trans	330	1058.45	8.50605	1.16868
ApoEc3_6199trans	477	2595.62	4.86368	0.272497
ApoEc3_6201trans	405	2214.11	1.56932	0.103074
ApoEc3_6529trans	603	4728.14	0	0
ApoEc3_6950trans	402	2100.34	0	0
ApoEc3_6951trans	468	2567.67	13	0.736279
ApoEc3_7199trans	705	597.239	1.7012	0.414233
ApoEc3_7200trans	705	4594.78	2.2988	0.0727572
ApoEc3_7362trans	417	309.239	0	0
ApoEc3_7364trans	300	192.328	0	0
ApoEc3_7570trans	474	2644.74	8.75197	0.481239
ApoEc3_7572trans	420	2056.52	204.338	14.4496
ApoEc3_8394trans	414	4711.38	6	0.1852
ApoEc3_8548trans	582	3743.33	17.0025	0.660531
ApoEc3_9013trans	858	6392.71	5.43153	0.123559
ApoEc3_10016trans	372	1664.51	2.34003	0.204443
ApoEc3_10095trans	408	300.239	0	0
ApoEc3_10096trans	540	3440.1	0	0
ApoEc3_10120trans	339	231.28	14.134	8.88725
ApoEc3_10121trans	309	1473.06	1.15485	0.11401
ApoEc3_10749trans	549	2985.87	7	0.34093
ApoEc3_11183trans	564	3425.35	1.38203	0.0586749
ApoEc3_11585trans	552	2618.94	6.16995	0.342606
ApoEc3_11586trans	378	1420.47	38.8184	3.97415
ApoEc3_11587trans	414	306.239	0	0
ApoEc3_11588trans	381	273.261	0.558424	0.297183
ApoEc3_11589trans	477	369.239	0	0
ApoEc3_11881trans	2004	5073.5	8.67269	0.248591
ApoEc3_13980trans	345	3170.56	17.5963	0.807095
ApoEc3_14402trans	894	6162.14	158.968	3.75159
ApoEc3_14690trans	684	4296.52	0	0
ApoEc3_14859trans	606	1133.97	28.3021	3.62958
ApoEc3_15178trans	669	4353.19	53.6279	1.79152
ApoEc3_15187trans	477	2115.08	14.5627	1.00127
ApoEc3_15375trans	456	2126.05	2.53742e-07	1.73563e-08
ApoEc3_15424trans	579	4260.57	84.5318	2.8853
ApoEc3_15426trans	615	3480.69	24.5087	1.02398
ApoEc3_15769trans	732	5054.34	9.28307	0.267095
ApoEc3_15770trans	468	3177.85	7.51948	0.344106
ApoEc3_16800trans	702	1138.04	1	0.127785
ApoEc3_16801trans	1131	6909.2	0.615312	0.0129511
ApoEc3_16934trans	447	2304.47	29.8356	1.88279
ApoEc3_17155trans	1821	4595.92	26.8957	0.851038
ApoEc3_17361trans	1872	1764.24	2.65609	0.218939
ApoEc3_17367trans	372	264.261	0	0
ApoEc3_17368trans	306	1937.53	0	0
ApoEc3_18813trans	921	813.239	0	0
ApoEc3_19601trans	357	1753.85	1.30864	0.108509
ApoEc3_19602trans	789	1891.03	7.65208	0.588463
ApoEc3_19603trans	336	228.28	0	0
ApoEc3_19605trans	402	997.91	3.89741	0.567966
ApoEc3_19608trans	591	1282.35	3.47735	0.394349
ApoEc3_19609trans	306	1508.27	10.9313	1.05398
ApoEc3_20015trans	321	1272.64	5.0096	0.572447
ApoEc3_20021trans	372	2048.27	53.4705	3.79635
ApoEc3_20129trans	330	824.465	23.6397	4.16972
ApoEc3_20141trans	876	1927.63	23.4635	1.77014
ApoEc3_20443trans	549	441.239	1.17174	0.386186
ApoEc3_21005trans	522	414.239	0	0
ApoEc3_21537trans	669	3734.16	4.63574	0.180536
ApoEc3_21596trans	2121	12962.1	29.8658	0.335071
ApoEc3_21597trans	882	5262.94	0	0
ApoEc3_21653trans	984	2131.67	4.42107	0.301611
ApoEc3_21655trans	561	453.239	1.5519	0.497936
ApoEc3_21662trans	321	213.296	0	0
ApoEc3_21664trans	618	1095.82	0.585306	0.077675
ApoEc3_21666trans	363	255.261	0	0
ApoEc3_21953trans	492	3033.09	83.162	3.98729
ApoEc3_22074trans	330	1047.79	530	73.5598
ApoEc3_22090trans	1098	7079.65	5.17919	0.106387
ApoEc3_22106trans	2211	16949.4	9.08489	0.0779476
ApoEc3_22200trans	315	1246.04	19.1715	2.2375
ApoEc3_22661trans	390	1581.2	11.6339	1.06998
ApoEc3_22798trans	330	1479.24	0	0
ApoEc3_22799trans	300	1282.64	9.47642	1.07443
ApoEc3_23252trans	300	1656.53	62	5.44289
ApoEc3_23279trans	381	2200.74	43.7995	2.89427
ApoEc3_23282trans	888	5980.1	84.3252	2.05063
ApoEc3_23669trans	327	219.28	4.3799	2.90472
ApoEc3_23670trans	324	216.28	1.8506	1.24433
ApoEc3_24187trans	1050	6510.52	7.72592	0.172573
ApoEc3_24194trans	534	2806.42	0	0
ApoEc3_24304trans	1632	13625.9	10.804	0.115308
ApoEc3_25525trans	336	1009.17	1.47182	0.212095
ApoEc3_25526trans	330	222.28	0	0
ApoEc3_25990trans	477	2363.46	44.3211	2.7271
ApoEc3_26006trans	324	1444.44	1.4561	0.146598
ApoEc3_26135trans	351	1963.08	50	3.70399
ApoEc3_26191trans	582	4477.88	644.739	20.9387
ApoEc3_26528trans	561	3531.44	22.3692	0.921162
ApoEc3_26529trans	441	333.239	0	0
ApoEc3_27062trans	570	462.239	0	0
ApoEc3_27064trans	315	207.296	1.96272	1.37691
ApoEc3_27070trans	600	3467.38	2.8702	0.120378
ApoEc3_27072trans	915	7617.33	67.5121	1.28889
ApoEc3_27073trans	345	1473.3	35.3325	3.48756
ApoEc3_27075trans	864	7971.89	40.8375	0.744966
ApoEc3_27251trans	459	2422.32	188.388	11.3099
ApoEc3_27415trans	432	1612.37	3	0.27058
ApoEc3_27826trans	375	2369.06	0	0
ApoEc3_27828trans	744	4062.52	4.28666	0.153449
ApoEc3_27830trans	657	1401.12	22.6642	2.35236
ApoEc3_27838trans	531	4016.43	0	0
ApoEc3_27975trans	915	7241.85	16.2662	0.326645
ApoEc3_27980trans	1743	14239.2	8.89157	0.0908097
ApoEc3_28887trans	1197	3397.45	44.6347	1.91055
ApoEc3_29170trans	399	2357.26	0	0
ApoEc3_29318trans	489	2126.93	65.2641	4.46232
ApoEc3_30178trans	405	2546.61	7.53634	0.430365
ApoEc3_30633trans	1059	7124.4	2042.66	41.6953
ApoEc3_31100trans	312	1380.1	223.355	23.5354
ApoEc3_31398trans	3615	29341.3	200.129	0.991903
ApoEc3_31401trans	969	861.239	0	0
ApoEc3_31402trans	969	2509.02	53.8767	3.12273
ApoEc3_31489trans	714	4238.2	37	1.26958
ApoEc3_34805trans	1152	3010.65	78.035	3.76936
ApoEc3_34812trans	8040	63783.8	246.05	0.560986
ApoEc3_34814trans	6129	48041.7	832.739	2.52074
ApoEc3_34820trans	465	357.239	0	0
ApoEc3_35160trans	1596	13603.5	271	2.89707
ApoEc3_35618trans	459	3072.74	5.4528	0.258067
ApoEc3_35620trans	330	1587.49	12.9447	1.18582
ApoEc3_35622trans	411	2795.17	10.1647	0.528842
ApoEc3_35625trans	357	716.817	0	0
ApoEc3_35938trans	735	1462.81	2.69067	0.267492
ApoEc3_36023trans	312	1491.72	0.560223	0.054615
ApoEc3_36138trans	336	228.28	0	0
ApoEc3_36390trans	450	342.239	0	0
ApoEc3_36391trans	450	342.239	0	0
ApoEc3_36492trans	561	4116.51	0	0
ApoEc3_36570trans	417	2001.93	3.00018	0.21794
ApoEc3_36971trans	405	2660.7	1	0.0546565
ApoEc3_37294trans	438	4177.26	8.66601	0.301693
ApoEc3_37339trans	666	4677.12	0	0
ApoEc3_37915trans	618	3881.65	1.76616	0.0661684
ApoEc3_38247trans	384	2535.16	47.9352	2.74971
ApoEc3_38603trans	480	372.239	0	0
ApoEc3_38629trans	456	348.239	0	0
ApoEc3_38676trans	366	258.261	0	0
ApoEc3_38740trans	366	145.567	335113	334784
ApoEc3_38770trans	345	237.28	0	0
ApoEc3_39142trans	633	1394.93	0	0
ApoEc3_39154trans	315	1567.97	14.7336	1.3665
ApoEc3_39341trans	426	3664.77	0	0
ApoEc3_39701trans	606	3396.39	17	0.727897
ApoEc3_40010trans	558	450.239	0	0
ApoEc3_40590trans	564	456.239	0	0
ApoEc3_40591trans	333	225.28	0	0
ApoEc3_40623trans	321	213.296	0	0
ApoEc3_40684trans	519	411.239	0	0
ApoEc3_40845trans	339	1044.82	5.08692	0.708031
ApoEc3_40937trans	300	1010.6	9	1.29509
ApoEc3_40988trans	324	216.28	0	0
ApoEc3_41562trans	600	3919.3	72.7149	2.69807
ApoEc3_41734trans	417	309.239	0	0
ApoEc3_42411trans	525	3248.4	0	0
ApoEc3_42617trans	447	339.239	0	0
ApoEc3_42679trans	495	941.197	0	0
ApoEc3_42919trans	315	207.296	0	0
ApoEc3_43230trans	336	866.895	6.65781	1.11687
ApoEc3_43487trans	576	2789.41	17.4382	0.909131
ApoEc3_43631trans	354	246.261	0	0
ApoEc3_43645trans	768	6026.87	2.69814	0.0651045
ApoEc3_43670trans	309	1690.72	113.963	9.80237
ApoEc3_43717trans	531	423.239	0	0
ApoEc3_43718trans	375	267.261	0	0
ApoEc3_44116trans	1035	7767.08	733.446	13.7325
ApoEc3_44310trans	402	1809.24	0	0
ApoEc3_44811trans	507	3162.69	5.07342	0.233283
ApoEc3_45094trans	1047	6559.08	5.27037	0.116852
ApoEc3_45473trans	531	2550.06	37	2.11003
ApoEc3_45547trans	1317	9800.77	849.61	12.6066
ApoEc3_45558trans	366	1344	0	0
ApoEc3_45560trans	657	3656.97	14.7451	0.586358
ApoEc3_47015trans	297	189.328	0	0
ApoEc3_47107trans	528	420.239	0	0
ApoEc3_47177trans	669	3816.52	0	0
ApoEc3_47324trans	315	1508.37	2	0.192824
ApoEc3_47398trans	309	201.312	0	0
ApoEc3_47614trans	306	198.328	0	0
ApoEc3_48059trans	504	396.239	0	0
ApoEc3_48656trans	564	2960.55	2	0.0982419
ApoEc3_48922trans	381	671.632	32.5159	7.0405
ApoEc3_49310trans	873	5180.36	1.62042e-08	4.54889e-10
ApoEc3_49395trans	1182	7560.66	2.10894	0.0405641
ApoEc3_49693trans	429	321.239	0	0
ApoEc3_50127trans	729	4439.1	0	0
ApoEc3_50188trans	531	3036.4	112.546	5.39026
ApoEc3_50236trans	555	3868.15	11.9617	0.449703
ApoEc3_50280trans	603	4494.39	1.20863	0.0391076
ApoEc3_50655trans	486	378.239	0	0
ApoEc3_50656trans	333	225.28	0	0
ApoEc3_50657trans	348	240.28	0	0
ApoEc4_135trans	1851	5318.87	92.0126	2.51574
ApoEc4_136trans	1152	9357.51	0	0
ApoEc4_159trans	540	3276.6	2.39205	0.106166
ApoEc4_214trans	1320	3383.27	0	0
ApoEc4_279trans	534	2366.29	0	0
ApoEc4_281trans	948	840.239	0	0
ApoEc4_452trans	558	450.239	0	0
ApoEc4_453trans	369	2346.42	0	0
ApoEc4_547trans	441	1742.13	0	0
ApoEc4_551trans	378	1331.24	2.37036	0.258938
ApoEc4_553trans	357	249.261	0	0
ApoEc4_1082trans	354	1571.23	3.69831	0.342297
ApoEc4_2214trans	423	2356.21	1.03728	0.0640207
ApoEc4_2675trans	546	3542.43	0	0
ApoEc4_2838trans	903	6370.35	12.9586	0.295824
ApoEc4_2929trans	369	2328.77	20	1.24894
ApoEc4_3044trans	423	623.139	0	0
ApoEc4_3045trans	333	356.885	1.15072	0.4689
ApoEc4_3046trans	303	1067.08	0	0
ApoEc4_3047trans	387	1602.31	1.09077	0.0989977
