target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
SymGas3_80914trans,0.440812988,0.807033768,-0.668967954,0.867864109,2.294882197,1.419041939,0.18092293,1.325453292,0.69828946,1.325453292
SymEpi4_8625trans,0.443856992,0.807875528,1.00997709,1.319030805,2.316458045,3.274030662,0.938697584,2.540986948,0.685585937,2.540986948
SymEpi4_26313trans,0.442205271,0.807875528,0.218616218,0.284480732,4.937094156,0.050697995,0.008274352,0.034942292,0.153584221,0.153584221
SymEpi4_29978trans,0.44235156,0.807875528,-0.184960599,0.240762541,6.50569958,0.069562306,0.001558971,0.068193579,0.114374232,0.114374232
SymEpi2_6616trans,0.443730411,0.807875528,0.336656377,0.439551367,3.160827262,0.363591413,0.058464385,0.327946424,0.327859321,0.327946424
SymEpi2_61711trans,0.443971685,0.807875528,1.059700671,1.384318219,2.070989069,3.605996316,0.43743071,3.395243155,0.850518262,3.395243155
SymGas1_70928trans,0.443057021,0.807875528,-0.674337275,0.87914088,3.600517599,1.45487511,0.749035536,0.79674184,0.242507485,0.79674184
SymGas3_30920trans,0.444609589,0.808217432,0.410339184,0.536789346,4.348387761,0.542067159,0.054633395,0.521652209,0.177649117,0.521652209
ApoEpi3_20443trans,0.44634324,0.809188013,0.646911846,0.849494635,1.525676267,0.966558333,0.299617973,0.688535104,1.143664296,1.143664296
ApoGas3_27115trans,0.446495168,0.809188013,0.230637113,0.302963186,4.222495619,0.153729793,3.11E-31,0.161620266,0.183573384,0.183573384
SymEpi4_28077trans,0.445763828,0.809188013,0.257979293,0.338335124,4.51539444,0.215250643,0.017475968,0.211465344,0.170822191,0.211465344
SymEpi3_8381trans,0.447200535,0.809649355,0.620220062,0.815981941,1.706305536,1.251323455,0.170169489,1.161483567,1.069388543,1.161483567
ApoEpi1_20479trans,0.448431609,0.810244637,0.256284022,0.338091135,4.023845115,0.07115014,0.032881301,0.028233362,0.195729931,0.195729931
ApoEpi3_19602trans,0.448086026,0.810244637,-1.311817016,1.729238229,2.143490219,5.617843712,0.053162499,5.927367203,0.796925793,5.927367203
ApoGas1_536trans,0.451757978,0.815434502,0.953584223,1.267242705,1.750118106,3.012784944,0.755185723,2.456622422,1.04772246,2.456622422
SymEpi4_12613trans,0.452890334,0.815838556,0.435425831,0.580099729,2.571677605,0.153675612,0.140446778,-0.024357116,0.532584612,0.532584612
SymGas3_108410trans,0.452494465,0.815838556,0.770319105,1.025365589,1.248527689,1.971896878,0.184806219,1.917942964,1.186326866,1.917942964
SymEpi4_24169trans,0.453490997,0.816102035,-0.242690188,0.323756252,4.128040074,0.144524075,0.020819502,0.128159077,0.18881672,0.18881672
ApoGas1_33516trans,0.454632216,0.817336797,0.749257637,1.002063433,1.221707573,1.881763929,0.49801489,1.510247359,1.185752806,1.510247359
SymEpi2_4186trans,0.45528429,0.817690584,-0.340559083,0.456125638,2.850685656,0.326061704,3.11E-31,0.341745158,0.416101196,0.416101196
SymGas1_84228trans,0.455793611,0.817787538,0.695978352,0.933208163,2.292364486,1.631328777,3.93E-07,1.741754558,0.69975044,1.741754558
ApoGas4_43869trans,0.457365929,0.817967988,-0.207037238,0.278578699,5.089343071,0.078676541,0.007308175,0.070192983,0.147904008,0.147904008
SymEpi1_39459trans,0.456753387,0.817967988,0.510044088,0.685355694,2.849249765,0.879548438,0.398395269,0.541029585,0.416580693,0.541029585
SymGas4_64069trans,0.457092813,0.817967988,0.221784155,0.298240309,4.86057563,0.100074516,0.021267814,0.079089717,0.15662675,0.15662675
SymGas4_88728trans,0.45771594,0.817967988,-0.495068103,0.666656818,4.159577974,0.831908659,0.025592371,0.863270255,0.186971867,0.863270255
SymEpi1_26788trans,0.459017821,0.818266031,0.691373455,0.93370159,1.848821038,1.631082631,0.466056795,1.277540523,0.99633882,1.277540523
SymEpi4_11206trans,0.458728514,0.818266031,0.217920355,0.294112507,4.73477066,0.143359805,0.011088095,0.14033525,0.161916238,0.161916238
SymGas3_38326trans,0.459249532,0.818266031,0.621130895,0.83927175,2.799654454,1.317733146,0.287725182,1.121028959,0.433610845,1.121028959
ApoEpi2_18564trans,0.459892535,0.818599597,-0.423698433,0.573321757,5.414413761,0.614773538,0.006392396,0.651003278,0.137316559,0.651003278
ApoEpi3_15178trans,0.461633966,0.820885745,-0.236917273,0.321828962,4.195025543,0.168150427,0.022133531,0.155332035,0.18501423,0.18501423
ApoGas2_30069trans,0.462363562,0.821369888,0.57379262,0.780712206,2.245062463,1.138944933,0.219557681,0.999465418,0.727817837,0.999465418
SymEpi1_35982trans,0.463130814,0.821919903,-0.307513668,0.419126521,3.269466048,0.131493248,0.048371818,0.073515419,0.302962262,0.302962262
ApoGas2_33745trans,0.464386748,0.823335241,0.273819228,0.37425272,4.175657958,0.261533589,0.032194689,0.247935508,0.186069375,0.247935508
ApoGas2_26921trans,0.464909186,0.823448618,0.462792835,0.633279947,3.939273643,0.545048755,0.599621348,-0.035123536,0.202465635,0.202465635
ApoEpi2_22125trans,0.465392562,0.823492652,-0.621428227,0.851276079,1.857949201,0.289150424,0.457855025,-0.249237211,0.991486899,0.991486899
ApoGas3_13497trans,0.465897682,0.823575036,-0.431400286,0.591631976,2.993632362,0.294497614,0.328180525,-0.046635377,0.371876264,0.371876264
