target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
SymGas2_8179trans,0.782042661,0.930435014,0.246735853,0.891844004,6.722327034,1.380912272,0.002546745,1.588224712,0.097541201,1.588224712
SymGas2_100933trans,0.783010164,0.930435014,-0.1673915,0.60781578,3.998529752,0.641331442,0.025782212,0.713097831,0.14988405,0.713097831
SymGas2_102106trans,0.76561263,0.930435014,0.227569822,0.763353264,3.745015198,1.013724931,0.037981295,1.127435116,0.166906079,1.127435116
SymGas3_91251trans,0.787977675,0.930946408,-0.075465143,0.280604621,4.17628037,0.004806885,0.016620075,-0.012910371,0.140857832,0.140857832
ApoEpi2_33936trans,0.792319785,0.935423567,0.193875489,0.736330783,3.493328791,0.187058467,0.898157104,-0.69245146,0.186208941,0.186208941
ApoGas1_16356trans,0.795405419,0.938412108,-0.089665977,0.345802976,3.35268422,0.025511396,0.039794932,-0.012711632,0.199364465,0.199364465
ApoEpi4_34448trans,0.797213893,0.939236688,-0.136048773,0.529466384,2.787127541,0.253200864,0.273784541,0.015446711,0.286884763,0.286884763
SymGas4_79167trans,0.797123731,0.939236688,0.15113053,0.587893431,6.164471588,0.599015016,0.002739627,0.688497746,0.099953093,0.688497746
ApoEpi1_19027trans,0.798745648,0.939733414,-0.368837931,1.446588877,1.020612484,3.626216485,0.509774822,3.675463938,1.628059443,3.675463938
SymEpi3_6187trans,0.798243675,0.939733414,-0.127667518,0.499441087,2.473198647,0.144209913,0.120215861,0.042596039,0.378666937,0.378666937
SymGas4_90570trans,0.799823851,0.940348459,-0.328539873,1.295631552,2.837888466,2.908544332,0.071638859,3.285683378,0.276020814,3.285683378
SymEpi4_30429trans,0.802281692,0.942583557,-0.206863554,0.826148034,1.552487871,0.453695203,0.392071111,0.122975782,0.972970036,0.972970036
SymEpi4_25455trans,0.803279269,0.943101111,-0.076114355,0.305550828,3.842198772,0.098849453,0.026943324,0.086449906,0.159779293,0.159779293
ApoEpi2_22118trans,0.804695485,0.943428617,-0.07748609,0.313360115,3.727347819,0.05792589,0.028182748,0.037396092,0.168206375,0.168206375
ApoEpi2_33681trans,0.805713439,0.943428617,0.311601914,1.266882058,1.92739982,2.779153326,0.242958061,2.967022234,0.665014344,2.967022234
ApoGas1_5920trans,0.80578723,0.943428617,0.104454833,0.424847388,2.804228532,0.101558542,0.077878551,0.036969477,0.283112055,0.283112055
SymEpi3_5411trans,0.804450408,0.943428617,0.111395032,0.449914419,2.84774169,0.294044904,0.130822157,0.208093946,0.274023812,0.274023812
SymEpi2_64510trans,0.808427871,0.945212973,-0.389714762,1.607371591,1.582812522,4.472496622,1.231648565,3.935638296,0.943753214,3.935638296
SymGas2_139372trans,0.807996595,0.945212973,0.148180868,0.609769297,2.096164978,0.313501837,0.18864078,0.169792174,0.554996412,0.554996412
ApoEpi2_7368trans,0.812741221,0.94633486,0.134911891,0.569510007,2.241463419,0.255833972,0.173217723,0.119188171,0.475465572,0.475465572
ApoEpi3_3027trans,0.811806257,0.94633486,-0.085375631,0.358575766,3.324349309,0.222499565,0.039189742,0.217963418,0.202403029,0.217963418
ApoGas1_30756trans,0.812680273,0.94633486,0.095160219,0.4015712,2.978876152,0.01927065,0.072256382,-0.052792446,0.250262475,0.250262475
ApoGas4_47577trans,0.812106306,0.94633486,0.076467845,0.321685922,4.07912063,0.179068093,0.020126464,0.186837201,0.145533186,0.186837201
SymEpi2_82592trans,0.810086205,0.94633486,0.194873053,0.810907337,1.604910169,1.098002176,0.392189325,0.876154712,0.922952092,0.922952092
SymGas4_19055trans,0.811868864,0.94633486,0.216292897,0.908733479,3.106185741,1.429017665,0.14704722,1.504545851,0.230825243,1.504545851
SymGas1_77160trans,0.81354978,0.946625277,0.196182445,0.831813478,1.483112534,0.418929464,0.341108255,0.134813603,1.042719068,1.042719068
SymEpi3_13684trans,0.815197151,0.947890643,-0.183611187,0.78558068,1.851968638,0.640894407,0.515974317,0.220498135,0.718299692,0.718299692
ApoEpi2_1991trans,0.817619946,0.949403682,0.114152337,0.495007612,3.631792145,0.112493705,0.314791139,-0.187892069,0.175273932,0.175273932
ApoGas4_44733trans,0.817586286,0.949403682,0.073034237,0.316644527,3.660161511,0.075006444,0.027369059,0.05836046,0.173158455,0.173158455
ApoEpi4_28091trans,0.819059822,0.950423768,-0.112608282,0.492267207,2.71117571,0.384280588,0.1794922,0.264608278,0.305161806,0.305161806
ApoGas2_16972trans,0.821416372,0.951246496,0.213213308,0.944576784,1.362580572,0.776796325,0.610543064,0.280566011,1.173907539,1.173907539
SymEpi3_2064trans,0.821454446,0.951246496,-0.176886279,0.783810896,1.628000005,0.252915405,0.327060977,-0.04242259,0.901658063,0.901658063
SymEpi4_28439trans,0.821448341,0.951246496,-0.131961273,0.584720796,2.344877099,0.231777349,0.2549108,0.009691514,0.428886019,0.428886019
SymGas2_111076trans,0.822367874,0.951653323,0.182297436,0.81201348,2.330376702,1.139836488,0.182863952,1.135867833,0.435034127,1.135867833
SymGas1_79686trans,0.822994707,0.951728168,0.18374953,0.821429194,1.697925255,0.270482286,0.509574441,-0.205266405,0.839917399,0.839917399
SymGas4_64069trans,0.823706792,0.951901432,-0.061012315,0.273868099,4.601062302,0.108323559,0.024316392,0.100820259,0.12569108,0.12569108
ApoEpi2_43012trans,0.825058454,0.952367618,0.301348843,1.363300223,1.752983037,3.212096033,1.15304249,2.564132507,0.794194328,2.564132507
SymEpi4_25369trans,0.825235261,0.952367618,0.146889451,0.665210272,1.936340194,0.038543962,0.22617856,-0.188402774,0.658830851,0.658830851
SymGas3_50018trans,0.826611303,0.953305815,-0.196238297,0.895861823,1.409052136,0.591714165,0.483392951,0.194103752,1.12174386,1.12174386
SymGas3_94273trans,0.827809533,0.954037808,-0.194802046,0.895593113,2.255300312,0.144496127,1.135408172,-0.979478635,0.468765875,0.468765875
ApoEpi3_15178trans,0.829097329,0.954222826,0.060560464,0.280555113,4.22606312,0.101169937,0.018746577,0.098062492,0.138675765,0.138675765
SymEpi1_49214trans,0.828854685,0.954222826,0.232628687,1.076134176,2.954350051,2.000715627,0.829159852,1.486969677,0.254359249,1.486969677
ApoEpi4_9310trans,0.831938069,0.956841814,-0.143871879,0.67794833,2.172649793,0.202058306,0.408124523,-0.179289538,0.511103353,0.511103353
ApoEpi4_46997trans,0.837755922,0.95784081,-0.104412453,0.509914174,2.474283105,0.115471273,0.141750358,-0.01066786,0.378274572,0.378274572
ApoEpi4_55825trans,0.836603126,0.95784081,0.18458693,0.895008561,1.548266899,1.382946938,0.193191637,1.408889013,0.977098302,1.408889013
ApoEpi4_56533trans,0.835219006,0.95784081,0.083034844,0.3991815,3.007737176,0.069892814,0.073083555,0.0061598,0.245608184,0.245608184
ApoGas1_31641trans,0.841293139,0.95784081,-0.211463975,1.056054322,1.401665315,1.924634686,0.436279947,1.794221517,1.129899433,1.794221517
ApoGas2_31809trans,0.839515803,0.95784081,-0.047549484,0.234797353,5.559466892,0.034040963,0.004161141,0.034799664,0.106098453,0.106098453
ApoGas3_8150trans,0.836902569,0.95784081,0.194466615,0.944668188,1.882541346,0.90085517,1.088351891,-0.049959948,0.696444081,0.696444081
ApoGas3_24335trans,0.840194615,0.95784081,0.093231712,0.462356715,3.793909471,0.368952726,0.032414871,0.395132593,0.16328345,0.395132593
ApoGas4_23040trans,0.837023534,0.95784081,-0.092845274,0.451357695,2.895510228,0.351703674,0.129621276,0.277826262,0.264801126,0.277826262
ApoGas4_41252trans,0.838184536,0.95784081,0.228225041,1.117565683,0.872724355,2.155944288,0.154339031,2.343567082,1.869602366,2.343567082
SymEpi3_47525trans,0.840534038,0.95784081,0.087442618,0.434582932,3.383263917,0.325948618,0.136468455,0.241256195,0.196251595,0.241256195
SymEpi3_66910trans,0.835651807,0.95784081,0.1360268,0.655682011,1.963578691,0.092267236,0.219647456,-0.11817011,0.640190343,0.640190343
SymEpi4_27999trans,0.841007127,0.95784081,0.104543042,0.521137702,2.468290926,0.403157577,0.162719728,0.303987696,0.38044928,0.38044928
SymGas1_48646trans,0.834841741,0.95784081,-0.059286173,0.284351668,4.625266586,0.139614307,0.012045661,0.149666081,0.125007367,0.149666081
SymGas3_83311trans,0.840181176,0.95784081,-0.291352399,1.444757943,1.26115444,3.602525515,3.11E-31,4.174651027,1.295125758,4.174651027
SymGas2_98267trans,0.8342335,0.95784081,0.270575723,1.292918947,2.368301276,2.886585043,0.805777966,2.537500843,0.419157073,2.537500843
ApoEpi3_15769trans,0.845227608,0.959093155,0.175693974,0.900019927,1.6976513,1.114295882,0.779920484,0.50980192,0.840151253,0.840151253
ApoGas2_2991trans,0.84599316,0.959093155,0.150858645,0.7766876,2.34100561,0.41368267,0.775969129,-0.300925457,0.430518129,0.430518129
ApoGas4_41638trans,0.845246499,0.959093155,0.193644515,0.992097034,1.664619512,0.727746338,1.099702521,-0.263164526,0.868810528,0.868810528
SymEpi3_26077trans,0.846450169,0.959093155,-0.057053337,0.294621333,4.02539458,0.068784742,0.025221273,0.053942565,0.148382187,0.148382187
SymEpi2_55910trans,0.845965547,0.959093155,0.088158539,0.453797089,2.701306588,0.299946717,0.104145687,0.243201507,0.307717909,0.307717909
SymGas1_48887trans,0.843346222,0.959093155,-0.060358043,0.305432348,3.797592278,0.032843203,0.023569443,0.013533262,0.163008395,0.163008395
SymGas4_53238trans,0.846925142,0.959093155,-0.084509284,0.43777397,3.479100652,0.330576604,0.041653451,0.341638647,0.18742154,0.341638647
SymGas4_55498trans,0.845085125,0.959093155,-0.136234132,0.697230607,6.25781691,0.838669388,0.00312792,0.96913312,0.099347805,0.96913312
ApoEpi1_19433trans,0.853690763,0.959313879,-0.054054979,0.293121752,4.009006943,0.107952267,0.022548747,0.102421584,0.149291976,0.149291976
ApoEpi2_29608trans,0.850263508,0.959313879,-0.092107569,0.487903836,2.479247733,0.164510937,0.099615148,0.089486344,0.376485158,0.376485158
ApoGas3_8946trans,0.852779321,0.959313879,-0.236330359,1.273514248,1.958467063,2.796252367,0.532112907,2.711564176,0.643664261,2.711564176
ApoGas3_21527trans,0.852045939,0.959313879,-0.212565189,1.139707203,2.162069317,2.239651144,0.947322163,1.650542853,0.516915344,1.650542853
ApoGas4_29157trans,0.853919678,0.959313879,-0.147595423,0.801628241,1.358394345,0.981831705,0.10650796,1.031700892,1.178707714,1.178707714
SymEpi3_26976trans,0.853681748,0.959313879,0.101157227,0.548507026,3.280429146,0.51868358,0.104478234,0.497241681,0.207442519,0.497241681
SymEpi3_28644trans,0.852062669,0.959313879,0.079680219,0.427268967,2.811138969,0.231238801,0.08349663,0.184165659,0.28162091,0.28162091
SymEpi3_32263trans,0.848575477,0.959313879,0.101790855,0.533114132,3.463881824,0.490178699,0.166954589,0.401466767,0.188743353,0.401466767
SymEpi4_18361trans,0.849277923,0.959313879,-0.117051119,0.615929419,2.899238493,0.373779871,0.494626895,-0.063117367,0.264111204,0.264111204
SymEpi2_17206trans,0.851048462,0.959313879,-0.075832923,0.403837397,2.947299936,0.130894116,0.070606355,0.08018657,0.255562931,0.255562931
SymGas3_13591trans,0.848273793,0.959313879,-0.305861412,1.598678482,3.127164478,4.408053867,0.770848993,4.340696784,0.227846314,4.340696784
SymGas3_37992trans,0.853756366,0.959313879,-0.268946354,1.459066214,1.033878066,3.670164986,0.317320569,3.940427867,1.607860267,3.940427867
ApoEpi3_34814trans,0.854629155,0.959474243,0.041604672,0.227080874,6.87228312,0.026074001,0.005770741,0.024071944,0.097360706,0.097360706
ApoEpi1_7183trans,0.864022722,0.959905118,0.213975964,1.249453184,1.19706312,2.689310077,0.168276289,2.95399023,1.377273556,2.95399023
ApoEpi1_26866trans,0.8743526,0.959905118,-0.146850092,0.928653737,3.750090216,1.484557579,0.897348223,0.827447302,0.166532028,0.827447302
ApoEpi1_30112trans,0.858422079,0.959905118,-0.178847195,1.002601377,1.083320652,1.468956024,0.475850445,1.227269477,1.534568597,1.534568597
ApoEpi2_10236trans,0.863100903,0.959905118,-0.288369136,1.672401232,2.766408028,4.818489153,0.402190631,5.191661129,0.291620812,5.191661129
ApoEpi2_22117trans,0.866820783,0.959905118,-0.167503816,0.998841408,1.129458637,1.718332135,0.403766694,1.591601621,1.468918136,1.591601621
ApoEpi3_27828trans,0.867393432,0.959905118,-0.169904449,1.017572985,2.07433897,1.783313199,0.285642282,1.785267277,0.568285029,1.785267277
ApoEpi4_10538trans,0.86432847,0.959905118,-0.093152345,0.545175086,2.354831356,0.103024355,0.169710743,-0.052408115,0.424721005,0.424721005
ApoEpi4_15085trans,0.870631194,0.959905118,0.136521326,0.838290667,1.701651974,0.284589346,0.568720025,-0.242911812,0.836742461,0.836742461
ApoEpi4_42725trans,0.860429849,0.959905118,0.04776307,0.271648081,4.381459358,0.123978466,0.014936356,0.128944751,0.132649004,0.132649004
ApoGas1_38263trans,0.864682589,0.959905118,0.11744888,0.689187216,2.069644574,0.226583391,0.378773367,-0.119024158,0.57118467,0.57118467
ApoGas2_18631trans,0.860930837,0.959905118,0.07630247,0.435542808,2.828024224,0.145782866,0.101340174,0.066799147,0.278054901,0.278054901
ApoGas3_7056trans,0.856501015,0.959905118,-0.267052332,1.476814314,2.703328499,3.759200015,1.397675341,2.964285694,0.307190854,2.964285694
ApoGas3_16351trans,0.873400239,0.959905118,-0.148991189,0.935046296,1.852982302,0.857987228,1.031059332,-0.037473691,0.717563819,0.717563819
ApoGas4_9343trans,0.866661313,0.959905118,0.138184494,0.823012673,1.630294127,1.16662689,0.163725234,1.190974486,0.899566984,1.190974486
ApoGas4_30322trans,0.871484872,0.959905118,0.097679181,0.603805192,3.547659939,0.627721566,0.051907814,0.677253606,0.181757113,0.677253606
ApoGas4_56946trans,0.866925477,0.959905118,-0.14478569,0.864056671,1.410589533,0.290746268,0.373135021,-0.040918675,1.120052839,1.120052839
SymEpi3_3383trans,0.864370981,0.959905118,0.082981018,0.485800999,2.766129587,0.298504626,0.180319484,0.16564063,0.291685737,0.291685737
SymEpi3_25855trans,0.858849822,0.959905118,0.190457798,1.070959406,4.736374736,1.97657099,0.263806001,2.030102097,0.122022472,2.030102097
SymEpi3_68861trans,0.858447227,0.959905118,-0.134630779,0.754863622,1.853980578,0.639749383,0.422798249,0.317534216,0.716839927,0.716839927
SymEpi4_19814trans,0.874857411,0.959905118,0.065272602,0.41445127,3.7286424,0.295679898,0.102512983,0.241026727,0.168111165,0.241026727
SymEpi4_20450trans,0.874316298,0.959905118,0.155738677,0.984576717,1.840375173,1.668743544,0.39302336,1.545759263,0.726775024,1.545759263
SymEpi4_25997trans,0.871558907,0.959905118,-0.054931079,0.339754658,4.329842897,0.198747654,0.023414278,0.207452177,0.134530728,0.207452177
SymEpi2_45895trans,0.868495783,0.959905118,0.134022704,0.809465129,1.768275925,0.422554655,0.528525057,-0.041531989,0.781942532,0.781942532
SymGas1_74140trans,0.858220459,0.959905118,-0.297749212,1.666756438,4.332636687,4.787747638,2.107078288,3.449075759,0.134426017,3.449075759
SymGas1_124147trans,0.866510601,0.959905118,0.155835135,0.927080285,1.157825869,1.480329063,0.110002756,1.608952954,1.429819609,1.608952954
SymGas3_35132trans,0.874056626,0.959905118,-0.195674678,1.234479322,1.90398188,2.623406789,0.752421737,2.295456657,0.681345065,2.295456657
SymGas3_91352trans,0.868948335,0.959905118,0.089763326,0.544038389,2.5419882,0.178688703,0.237122068,-0.031337733,0.354833469,0.354833469
SymGas3_93517trans,0.866831684,0.959905118,-0.040048691,0.238833939,6.053146734,0.058835138,0.013295163,0.054811199,0.100788138,0.100788138
SymGas3_99410trans,0.869707797,0.959905118,0.087638779,0.534286182,2.451636401,0.491557401,0.168170225,0.402753224,0.386579504,0.402753224
SymGas4_28032trans,0.869167531,0.959905118,0.167734041,1.018322761,1.174881786,1.785720625,0.297903312,1.776059181,1.406762657,1.776059181
SymGas4_61624trans,0.870401653,0.959905118,0.140003333,0.858135283,8.809210252,1.267993691,0.000289585,1.472502744,0.110343665,1.472502744
SymGas4_64005trans,0.861197671,0.959905118,0.075011329,0.42900442,3.30684709,0.317112987,0.048318816,0.319770769,0.204360801,0.319770769
SymGas2_81273trans,0.856986893,0.959905118,-0.098445543,0.546279206,2.566509344,0.246737911,0.249989168,0.03464122,0.346852774,0.346852774
SymGas2_111124trans,0.861885287,0.959905118,-0.182080628,1.046592123,2.875476657,1.887223938,0.794779885,1.395930258,0.268580177,1.395930258
SymGas2_125321trans,0.873879401,0.959905118,-0.088105569,0.555055875,3.499427045,0.529535488,0.430478374,0.184725498,0.185695675,0.185695675
ApoEpi3_35622trans,0.876253949,0.960814725,0.149598758,0.960692416,1.194398808,1.5885598,0.254357772,1.591502065,1.380786296,1.591502065
SymEpi1_7132trans,0.877230114,0.961262513,-0.101574487,0.657518865,2.137565795,0.223498572,0.333959795,-0.076650587,0.53070232,0.53070232
SymEpi1_58128trans,0.878071152,0.961561747,-0.185184546,1.207083749,1.780452397,2.507600109,0.855825675,2.058276681,0.772325919,2.058276681
ApoGas3_11222trans,0.880120678,0.962560923,0.060243308,0.399448429,4.002689408,0.274566726,0.043124829,0.275993265,0.149648001,0.275993265
SymEpi3_2491trans,0.879556401,0.962560923,0.074226134,0.48983937,2.680523508,0.399689606,0.166648391,0.297819643,0.313236825,0.313236825
ApoGas2_21696trans,0.882177333,0.962944052,-0.223943987,1.510994855,3.391829657,3.928223893,0.470440175,4.095770731,0.195408202,4.095770731
SymEpi2_33484trans,0.881797317,0.962944052,0.105152838,0.707189453,1.963192626,0.17577065,0.359781538,-0.158401486,0.640452307,0.640452307
SymEpi2_53383trans,0.881189062,0.962944052,-0.095568714,0.639417975,3.368204762,0.703504416,0.100188076,0.717522617,0.19776406,0.717522617
ApoGas2_44819trans,0.885546616,0.963050131,0.097334071,0.676205464,2.766760876,0.786570542,0.226216357,0.688291302,0.291538587,0.688291302
SymEpi2_46050trans,0.883640634,0.963050131,0.073276355,0.500673211,2.919007642,0.068302923,0.240827792,-0.162930857,0.260519537,0.260519537
SymEpi2_69636trans,0.884772211,0.963050131,-0.173327923,1.196005797,2.450345453,2.460749078,0.94600535,1.914854384,0.387059958,1.914854384
SymGas1_69910trans,0.886256412,0.963050131,0.119532141,0.835639231,1.669233239,1.201155852,3.11E-31,1.39658585,0.864752322,1.39658585
SymGas3_73627trans,0.885893957,0.963050131,-0.287566713,2.003925279,1.710239285,6.9077125,1.169442025,6.861991021,0.829470961,6.861991021
SymGas3_87446trans,0.8852309,0.963050131,0.125605664,0.870198549,1.505567624,0.468618919,0.494789123,0.046674021,1.019701907,1.019701907
SymGas4_4233trans,0.884622624,0.963050131,0.1713268,1.180654041,1.164302235,2.398004758,0.186577912,2.601310014,1.421025083,2.601310014
ApoEpi2_32518trans,0.887315427,0.963582436,-0.101525155,0.716469659,2.202724133,0.376753421,0.531596973,-0.095487101,0.495060571,0.495060571
ApoEpi2_19485trans,0.89379805,0.964340464,-0.190361396,1.425929217,1.489631402,3.49596636,3.11E-31,4.066548267,1.03599373,4.066548267
ApoEpi3_4543trans,0.893942367,0.964340464,-0.053928089,0.404509003,2.947529182,0.160435283,0.071731465,0.114473618,0.255523601,0.255523601
ApoGas3_51869trans,0.892133358,0.964340464,0.030314034,0.223546171,6.553496867,0.05848395,0.001971942,0.065953019,0.097973838,0.097973838
ApoGas4_5815trans,0.893102437,0.964340464,0.081158878,0.603952514,2.17445973,0.347470394,0.219399483,0.183787055,0.510117794,0.510117794
SymEpi1_7730trans,0.891194463,0.964340464,0.138309078,1.011083435,1.233743513,1.686906909,0.714866664,1.246814929,1.32971276,1.32971276
SymEpi3_34568trans,0.893538599,0.964340464,-0.049886073,0.372762647,3.167354435,0.168003929,0.055642644,0.139532399,0.222261337,0.222261337
SymGas3_74824trans,0.89309469,0.964340464,0.040001462,0.29765348,4.791770093,0.152338766,0.010706802,0.166488386,0.120618385,0.166488386
SymGas3_83310trans,0.894279107,0.964340464,-0.077991689,0.58688199,2.286774921,0.392624431,0.234735912,0.221298356,0.454125028,0.454125028
SymGas3_126058trans,0.890752419,0.964340464,0.15612859,1.136702585,1.08746696,1.290416485,1.055623295,0.441737225,1.528562237,1.528562237
SymGas4_82482trans,0.890944133,0.964340464,-0.035347118,0.257801842,7.291037891,0.114291473,0.000873746,0.132049833,0.097820948,0.132049833
SymGas2_92473trans,0.889781608,0.964340464,0.168451136,1.215546674,2.549021404,2.541056596,0.688746909,2.266360524,0.352516899,2.266360524
ApoEpi2_9689trans,0.89747159,0.964710732,-0.047228284,0.366519857,3.497534866,0.157451873,0.08281908,0.100131269,0.18585453,0.18585453
ApoEpi3_27072trans,0.896613815,0.964710732,0.035977367,0.276876547,4.295844481,0.04556004,0.017488599,0.035233324,0.135832645,0.135832645
SymEpi4_3294trans,0.895534619,0.964710732,0.046861128,0.356889616,3.339658811,0.070542785,0.053998488,0.027569439,0.200741909,0.200741909
SymEpi2_67420trans,0.897442972,0.964710732,0.08059707,0.625306172,2.953993069,0.456332059,0.527595709,0.002626398,0.254419909,0.254419909
SymGas3_47126trans,0.89658427,0.964710732,-0.142625121,1.097306684,1.17895344,2.069952478,0.759152041,1.649011875,1.401307767,1.649011875
SymEpi1_10556trans,0.898104421,0.964778416,-0.063429281,0.4953234,2.434960228,0.120830107,0.097846078,0.04178129,0.392844463,0.392844463
ApoEpi4_18486trans,0.901231449,0.966107721,-0.11891179,0.958147978,1.161599049,1.124955405,0.411405147,0.896329488,1.424689949,1.424689949
ApoEpi4_55076trans,0.901698584,0.966107721,-0.091509988,0.740876175,2.167187464,0.442349063,0.5837019,-0.070419353,0.514093114,0.514093114
ApoGas3_21721trans,0.90235932,0.966107721,-0.134947327,1.099981129,0.951990457,1.235208852,0.683606685,0.751400049,1.736310284,1.736310284
SymEpi2_70971trans,0.903000535,0.966107721,-0.093112614,0.764020882,1.912688712,0.225830199,0.492203887,-0.231625309,0.675251929,0.675251929
SymEpi2_78924trans,0.903709487,0.966107721,0.11865534,0.980811479,2.096019517,1.653150296,0.889445612,1.034536703,0.555083904,1.034536703
SymGas1_3666trans,0.903907046,0.966107721,-0.146512986,1.213586354,1.626612071,2.530919169,0.850335894,2.095247785,0.902925318,2.095247785
SymGas4_24100trans,0.902840705,0.966107721,0.087820868,0.719408991,2.346387281,0.414628287,0.60684737,-0.125685204,0.428251224,0.428251224
SymGas4_44264trans,0.900286952,0.966107721,0.169169041,1.350124302,3.111521075,3.133037699,0.503012218,3.142659043,0.230062977,3.142659043
SymEpi1_496trans,0.905209621,0.966279879,-0.088099427,0.73981549,1.773153581,0.329993339,0.316578327,0.065826732,0.77807559,0.77807559
SymEpi2_58732trans,0.904720209,0.966279879,0.21139364,1.766017725,1.461862159,5.359313969,0.7942287,5.443408507,1.064892889,5.443408507
ApoEpi4_50738trans,0.907231443,0.966609713,-0.064180189,0.550754709,2.326476482,0.143449853,0.169957336,-0.003972206,0.436704163,0.436704163
SymGas2_92486trans,0.906696826,0.966609713,-0.055700721,0.475237859,2.683096781,0.18785583,0.139158594,0.078972351,0.312543451,0.312543451
SymGas2_94282trans,0.906493322,0.966609713,0.102044019,0.868734782,4.681861081,1.296746774,0.01914924,1.490251002,0.123457844,1.490251002
SymGas3_30688trans,0.908224365,0.967059025,0.048902082,0.424208104,2.815323914,0.090145996,0.079178078,0.025195113,0.280726953,0.280726953
ApoEpi3_45094trans,0.911534451,0.968165915,-0.079844267,0.718649075,2.201225966,0.120849041,0.537070196,-0.398204684,0.49584279,0.49584279
SymEpi1_35984trans,0.911228558,0.968165915,0.042826656,0.384133334,3.086941427,0.085328044,0.061513503,0.037424507,0.233603333,0.233603333
SymGas1_74923trans,0.91155137,0.968165915,0.035862843,0.322850344,4.11568982,0.037735419,0.06475986,-0.021163919,0.143704829,0.143704829
SymGas2_116205trans,0.910747373,0.968165915,0.106255142,0.947895048,2.183163743,1.39843623,1.291596175,0.336149376,0.505413868,0.505413868
ApoEpi2_15090trans,0.915651068,0.9683539,-0.034115336,0.322105963,3.673636919,0.121226929,0.035343686,0.10569978,0.172160817,0.172160817
ApoGas2_29349trans,0.914909631,0.9683539,0.03573712,0.334467161,5.013427714,0.192139095,0.007902109,0.215834455,0.11552099,0.215834455
ApoGas3_6915trans,0.913118964,0.9683539,-0.079259461,0.726449165,3.099311176,0.906472113,0.120533511,0.934923267,0.231812379,0.934923267
ApoGas4_47882trans,0.914514699,0.9683539,0.059318048,0.552588747,2.615096148,0.239425902,0.278878683,-0.000721341,0.331829963,0.331829963
SymGas3_87439trans,0.913145932,0.9683539,0.099007684,0.907733542,1.735832476,0.301110494,0.839794761,-0.491766692,0.808165605,0.808165605
SymGas4_69899trans,0.915732188,0.9683539,0.028852859,0.272682588,4.335287769,0.015896099,0.01438462,0.003883333,0.134326967,0.134326967
SymGas4_102166trans,0.913613141,0.9683539,-0.076548176,0.705628427,6.510601194,0.855236709,0.002108705,0.993714248,0.098123608,0.993714248
ApoEpi3_2115trans,0.916782744,0.968859667,0.028529882,0.273046728,4.295539817,0.057768625,0.013264482,0.053860929,0.135844548,0.135844548
ApoEpi1_4567trans,0.920039618,0.97013961,0.162710169,1.620880487,1.268587885,4.511427403,0.72255341,4.531953694,1.285884039,4.531953694
ApoEpi1_4919trans,0.91974419,0.97013961,-0.113378301,1.125276397,1.271234743,2.174381844,0.139319152,2.393174786,1.282607335,2.393174786
ApoEpi3_9013trans,0.920763865,0.97013961,-0.093329787,0.938255954,1.890318296,1.51161596,0.348535002,1.412113469,0.690952866,1.412113469
SymEpi3_556trans,0.921432069,0.97013961,0.109711547,1.112355001,1.640286412,2.124582431,0.501595119,1.973072176,0.89051095,1.973072176
SymEpi3_54244trans,0.920981306,0.97013961,0.030989415,0.312400562,3.765484698,0.07335544,0.029793061,0.055468171,0.165395161,0.165395161
SymGas4_33369trans,0.918896127,0.97013961,-0.039880826,0.391663103,3.023427616,0.146760663,0.063653422,0.107037192,0.24314655,0.24314655
ApoEpi1_29768trans,0.922156391,0.9702988,0.039651809,0.40577883,2.88634054,0.197206963,0.062797307,0.166753394,0.26651561,0.26651561
SymGas2_14688trans,0.923500434,0.971109462,0.05122637,0.533467116,2.34408266,0.119559276,0.139953953,-0.001342844,0.429220374,0.429220374
SymGas4_71255trans,0.924157901,0.971197596,0.065532803,0.688387362,2.240200977,0.299564564,0.471669566,-0.12360909,0.476084754,0.476084754
ApoEpi3_26135trans,0.925632262,0.971540867,-0.032708364,0.350416087,4.140723352,0.210805269,0.01914489,0.226437979,0.142501905,0.226437979
SymEpi4_29117trans,0.925299288,0.971540867,0.044893686,0.478811572,2.990182081,0.393593878,0.183801191,0.274719853,0.248418788,0.274719853
ApoGas4_2989trans,0.927736496,0.971941762,-0.032076165,0.353678329,3.390558065,0.097094086,0.05464407,0.058289403,0.195532651,0.195532651
SymEpi4_18717trans,0.927364236,0.971941762,0.023389123,0.256567889,4.745066212,0.045955269,0.009855587,0.043576544,0.121798577,0.121798577
SymGas4_59523trans,0.926961227,0.971941762,-0.060604973,0.661130137,2.245426339,0.53947885,0.400655631,0.22751204,0.473530486,0.473530486
ApoEpi4_44860trans,0.929236717,0.972911418,0.036712472,0.413404485,2.998677762,0.293167507,0.094755629,0.246823861,0.247050908,0.247050908
ApoEpi1_11144trans,0.932611114,0.973017578,0.072664931,0.859328727,7.930512709,1.267415816,0.000474097,1.476417624,0.101092789,1.476417624
ApoEpi1_19338trans,0.942938208,0.973017578,-0.055510117,0.775525504,4.395435086,1.031920062,0.016626719,1.186252895,0.132157972,1.186252895
ApoEpi1_19432trans,0.940580286,0.973017578,0.054180209,0.726855618,1.791875585,0.158031933,0.293222715,-0.109830624,0.763415465,0.763415465
