target_id	length	eff_length	est_counts	tpm
SymEc4_29527trans	405	743.862	76.6694	13.3681
SymEc4_29535trans	411	1797.81	5	0.360718
SymEc4_29545trans	411	1889.88	15	1.02943
SymEc4_29674trans	411	1813.78	1.46448	0.104722
SymEc4_29917trans	408	1829.23	6.1952	0.439267
SymEc4_29978trans	3183	20350.3	1510.45	9.62666
SymEc4_29981trans	1428	7832.63	28.6851	0.474996
SymEc4_29994trans	948	5104.54	9.75931	0.247972
SymEc4_29999trans	408	1569.65	229.189	18.9379
SymEc4_30028trans	405	293.014	0	0
SymEc4_30099trans	4851	30774.9	265.744	1.11998
SymEc4_30101trans	405	824.506	1	0.157307
SymEc4_30152trans	405	1711.64	8.11827	0.615167
SymEc4_30301trans	405	2283.49	45.5025	2.58451
SymEc4_30429trans	402	1645.49	6.65544	0.524593
SymEc4_30448trans	402	1636.88	8.74075	0.692585
SymEc4_30465trans	651	1271.44	3.69981	0.377418
SymEc4_30466trans	1119	6779.38	233.362	4.46459
SymEc4_30474trans	399	287.014	0	0
SymEc4_30504trans	1176	6229.22	30.6314	0.637784
SymEc4_30608trans	399	1650.7	37.8196	2.97159
SymEc4_30724trans	399	1582.38	16.9739	1.39127
SymEc4_30819trans	396	2199.53	37.2487	2.19645
SymEc4_30899trans	306	1043.62	6	0.745675
SymEc4_30999trans	1395	1282.88	0	0
SymEc4_31125trans	1164	7101.72	25.7193	0.469717
SymEc4_31180trans	390	278.036	0	0
SymEc4_31236trans	351	239.136	0	0
SymEc4_31269trans	390	278.036	0	0
SymEc4_31330trans	354	2150.86	1	0.0603017
SymEc4_31566trans	387	275.036	0	0
SymEc4_31601trans	360	1352.93	27.7514	2.66042
SymEc4_31700trans	384	272.036	0	0
SymEc4_31743trans	297	185.727	0	0
SymEc4_31974trans	1065	5368.13	64.0711	1.54803
SymEc4_31991trans	381	1651.37	111.519	8.7588
SymEc4_32007trans	381	1548.5	2.10425	0.17625
SymEc4_32090trans	381	1541.24	4.05427	0.341181
SymEc4_32581trans	3162	19491.2	104.272	0.693853
SymEc4_32623trans	327	215.313	0	0
SymEc4_32681trans	372	1377.27	0	0
SymEc4_32778trans	372	734.373	1.81459	0.320481
SymEc4_33121trans	369	1620.75	16.7155	1.33766
SymEc4_33132trans	369	2234.52	6.72462	0.390324
SymEc4_33157trans	369	667.599	6.71261	1.30412
SymEc4_33233trans	369	1475.06	7.6601	0.673542
SymEc4_33236trans	369	651.872	3.00182	0.59726
SymEc4_33398trans	366	1232.8	1.2028	0.126544
SymEc4_33718trans	732	3462.33	126	4.72001
SymEc4_33802trans	363	576.863	0.934151	0.210032
SymEc4_33882trans	363	1833.77	3.2169	0.227527
SymEc4_33924trans	360	248.118	0	0
SymEc4_34055trans	357	1220.72	4.54518	0.482921
SymEc4_34189trans	1296	7826.76	897	14.8645
SymEc4_34252trans	990	5555.59	107.748	2.51547
SymEc4_34317trans	357	1487.39	1297.2	113.116
SymEc4_34352trans	330	1299.52	0	0
SymEc4_34381trans	357	1840.34	0	0
SymEc4_34436trans	339	227.226	0	0
SymEc4_34578trans	2772	17140.9	251.887	1.90596
SymEc4_34810trans	1281	7764.18	20.277	0.338726
SymEc4_34955trans	738	4114.59	68	2.1435
SymEc4_35238trans	345	233.155	0	0
SymEc4_35296trans	345	233.155	0	0
SymEc4_35311trans	315	203.427	0	0
SymEc4_35759trans	1260	6648.99	125.645	2.45092
SymEc4_36146trans	723	3583.48	2.45444e-05	8.88359e-07
SymEc4_36147trans	336	224.279	0	0
SymEc4_36261trans	1245	7451.85	20.9533	0.364694
SymEc4_36611trans	672	3487.35	0	0
SymEc4_36853trans	327	215.313	0	0
SymEc4_37070trans	1227	2854.57	26.1906	1.19
SymEc4_37144trans	327	1372.91	1	0.0944712
SymEc4_37225trans	327	215.313	0	0
SymEc4_37382trans	324	1155.35	1	0.112261
SymEc4_37499trans	2961	18119.6	212.743	1.52282
SymEc4_37563trans	669	3858.42	5.02478	0.168907
SymEc4_37566trans	321	209.395	0	0
SymEc4_37666trans	2781	17683.9	400.012	2.93385
SymEc4_37744trans	321	209.395	0	0
SymEc4_37755trans	321	209.395	0	0
SymEc5_57trans	363	1618.75	0	0
SymEc5_58trans	339	227.226	7.07021	4.03567
SymEc5_59trans	360	578.386	51.5234	11.5539
SymEc5_60trans	495	382.911	0	0
SymEc5_930trans	441	1921.77	6.30223	0.425338
SymEc5_1486trans	519	2829.8	7.53376	0.3453
SymEc5_1576trans	393	1522.24	13.5948	1.15833
SymEc5_1907trans	450	2101.71	38.3276	2.36526
SymEc5_1908trans	561	2900.64	2.63801	0.117957
SymEc5_2540trans	1275	1162.88	1	0.111534
SymEc5_2769trans	531	418.879	0	0
SymEc5_2850trans	375	2009.94	67.3531	4.34625
SymEc5_3009trans	336	501.566	13.7339	3.55146
SymEc5_3222trans	1236	6562.97	2974.43	58.7819
SymEc5_3287trans	456	1870.03	0	0
SymEc5_3288trans	438	1813.19	0	0
SymEc5_3327trans	918	2083.42	37.5838	2.33973
SymEc5_3532trans	348	1717.98	12	0.905949
SymEc5_3691trans	525	412.879	0	0
SymEc5_4033trans	318	1414.45	19.1673	1.75758
SymEc5_4035trans	336	446.287	8.46779	2.46092
SymEc5_4044trans	330	1201.41	2	0.215913
SymEc5_4045trans	303	1111.45	1.09406	0.127671
SymEc5_4182trans	474	1911.92	0	0
SymEc5_4185trans	555	2557.65	29.3138	1.48653
SymEc5_4186trans	594	1057.7	79.9772	9.80716
SymEc5_4187trans	303	884.974	1.68436	0.246858
SymEc5_4188trans	717	3315.24	97.1196	3.79955
SymEc5_4288trans	1272	7171.14	0	0
SymEc5_4420trans	303	899.458	27.7241	3.99777
SymEc5_4909trans	603	490.879	1.31006	0.346144
SymEc5_4910trans	603	3336.79	4.68994	0.182297
SymEc5_4914trans	639	2966.33	14	0.612138
SymEc5_5145trans	1170	5927.27	1.12059	0.0245207
SymEc5_5198trans	372	1600	5.56164	0.450842
SymEc5_5462trans	789	676.879	0	0
SymEc5_5463trans	429	316.99	0	0
SymEc5_5464trans	324	212.363	0	0
SymEc5_5671trans	1059	946.879	9.47395	1.29771
SymEc5_5816trans	690	577.879	0	0
SymEc5_5925trans	357	1359.78	8.09535	0.772158
SymEc5_6276trans	330	1368.82	4.91987	0.466174
SymEc5_6312trans	588	3352.22	20.0838	0.777061
SymEc5_6430trans	750	4261.67	0	0
SymEc5_6514trans	492	821.402	74.2694	11.7272
SymEc5_6515trans	327	994.608	1.11144	0.144936
SymEc5_6517trans	318	1084.78	0	0
SymEc5_6518trans	330	1165.71	1.09771	0.122134
SymEc5_6519trans	372	1671.83	3.84433	0.298242
SymEc5_6540trans	549	3029.22	8.94827	0.383133
SymEc5_6616trans	372	1607.48	11	0.887539
SymEc5_6751trans	387	275.036	0	0
SymEc5_6807trans	384	1790.69	2.19926	0.159293
SymEc5_6808trans	579	2503.92	0	0
SymEc5_7041trans	1839	11371.2	43.1252	0.491889
SymEc5_7088trans	366	254.098	0	0
SymEc5_7166trans	459	346.938	0	0
SymEc5_7393trans	1134	1021.88	1.55672	0.197584
SymEc5_7394trans	336	224.279	0	0
SymEc5_7497trans	339	1348.95	0	0
SymEc5_8155trans	1203	7050.22	8	0.147173
SymEc5_8194trans	606	1190.78	52.0639	5.67085
SymEc5_8226trans	1077	5457.59	3.0797	0.0731894
SymEc5_8228trans	615	1254.31	0.611642	0.0632462
SymEc5_8229trans	975	5482.02	0	0
SymEc5_8666trans	345	1649.55	6.14611	0.483254
SymEc5_8675trans	399	287.014	58.607	26.4842
SymEc5_8677trans	843	4317.43	129.515	3.89077
SymEc5_9285trans	510	860.763	26.3055	3.96374
SymEc5_9375trans	429	316.99	3.98547	1.6307
SymEc5_9376trans	372	573.442	10.0864	2.28133
SymEc5_9377trans	465	2367.5	0	0
SymEc5_9378trans	312	1422.97	0	0
SymEc5_9380trans	357	606.488	13.3165	2.8478
SymEc5_9582trans	855	1865.05	33.9227	2.35907
SymEc5_9585trans	2115	13367.1	2.86838	0.0278316
SymEc5_9690trans	324	471.199	6.08173	1.67403
SymEc5_9692trans	405	1755.63	5.23323	0.386614
SymEc5_9693trans	351	1351.32	1.83813	0.176424
SymEc5_9697trans	300	188.611	0	0
SymEc5_9753trans	507	394.911	0	0
SymEc5_9754trans	402	290.014	0	0
SymEc5_10075trans	450	2124.2	13	0.79376
SymEc5_10203trans	1086	5713.58	0	0
SymEc5_10620trans	462	2230.94	1.4068	0.0817873
SymEc5_10624trans	528	2477.19	1.09049	0.057096
SymEc5_10953trans	330	218.296	0	0
SymEc5_10955trans	441	328.99	0	0
SymEc5_11084trans	429	1660.11	37.4773	2.928
SymEc5_11120trans	1218	1105.88	0	0
SymEc5_11801trans	345	1599.21	4	0.324411
SymEc5_11991trans	777	4919.65	86	2.26728
SymEc5_12151trans	606	493.879	0	0
SymEc5_12309trans	816	4818.22	5.04188	0.135721
SymEc5_12591trans	1131	7518.04	3	0.0517556
SymEc5_12732trans	507	963.602	35.3146	4.75332
SymEc5_12733trans	312	1260.6	0	0
SymEc5_13007trans	474	361.911	0	0
SymEc5_13009trans	723	610.879	0	0
SymEc5_13250trans	474	2445.36	11	0.583434
SymEc5_13722trans	501	1913.11	1	0.0677954
SymEc5_14022trans	324	1290.12	1.04789	0.105348
SymEc5_14023trans	315	203.427	0	0
SymEc5_14229trans	825	3641.53	707.629	25.2036
SymEc5_14710trans	540	3015.55	95.1464	4.09229
SymEc5_14926trans	345	233.155	0	0
SymEc5_14927trans	354	242.118	0	0
SymEc5_15011trans	873	4707.35	0	0
SymEc5_15012trans	654	1298.94	109.223	10.906
SymEc5_15425trans	405	2070.01	12	0.751881
SymEc5_16356trans	366	1724.79	44	3.3087
SymEc5_16647trans	2373	13724.1	13.764	0.130078
SymEc5_16745trans	642	3676.73	109.95	3.87859
SymEc5_16954trans	384	1788.41	1	0.0725228
SymEc5_16957trans	396	1891.77	1.75648	0.120425
SymEc5_16958trans	528	2677.63	7.55202	0.365809
SymEc5_17018trans	1617	8909.1	73.9171	1.0761
SymEc5_17055trans	534	2821.7	0	0
SymEc5_17058trans	486	990.559	3.3648	0.440575
SymEc5_17206trans	756	4142.7	40.2942	1.26154
SymEc5_17793trans	2889	7408.34	41.6838	0.729772
SymEc5_18101trans	399	1705.59	67.1845	5.109
SymEc5_18543trans	819	4694.32	4.50218	0.124392
SymEc5_19063trans	444	776.641	0.479698	0.0801104
SymEc5_19065trans	606	2861.5	6.57508	0.298022
SymEc5_19066trans	399	1636.01	1.43647	0.113881
SymEc5_19562trans	921	5010.19	19.6809	0.509486
SymEc5_19563trans	648	3274.92	9.31555	0.368934
SymEc5_20009trans	762	4148.23	6.06986	0.189783
SymEc5_20043trans	456	2571.88	43.6526	2.20141
SymEc5_21195trans	498	854.761	5.82359	0.883662
SymEc5_22233trans	1062	2353.13	0.512402	0.0282427
SymEc5_22240trans	912	4874.24	1.52062	0.0404626
SymEc5_22266trans	369	1642.53	1.79098	0.141422
SymEc5_22267trans	1476	7716.54	539.262	9.06396
SymEc5_22899trans	1749	10758.1	122	1.47084
SymEc5_22900trans	1980	12749.6	43.8177	0.445754
SymEc5_23296trans	2163	2050.88	0	0
SymEc5_23297trans	2385	2272.88	0	0
SymEc5_24427trans	456	1706.52	30	2.28009
SymEc5_24449trans	309	197.536	0	0
SymEc5_24984trans	795	4642.37	5.34346	0.149288
SymEc5_25258trans	921	5214.39	2.30479	0.0573283
SymEc5_25473trans	330	1404.59	0.258078	0.023831
SymEc5_25547trans	564	2770.75	1.44545	0.0676624
SymEc5_25798trans	447	2292.89	5.79956	0.328059
SymEc5_26032trans	426	313.99	21.1647	8.74252
SymEc5_27309trans	582	469.879	0	0
SymEc5_27310trans	672	559.879	0	0
SymEc5_27311trans	762	649.879	0	0
SymEc5_28004trans	474	2271.35	143.657	8.20319
SymEc5_28389trans	681	1474.58	0	0
SymEc5_28476trans	393	1385.23	19.3997	1.81642
SymEc5_28576trans	489	2189.45	6.47478	0.383558
SymEc5_28580trans	1236	6798.23	19.2725	0.367692
SymEc5_28581trans	378	573.22	8.83714	1.99955
SymEc5_28798trans	558	3175.75	0	0
SymEc5_28811trans	459	2509.21	9.50156	0.491133
SymEc5_29329trans	447	2412.97	1.74781	0.0939474
SymEc5_29557trans	330	1289.05	5.74852	0.578398
SymEc5_30235trans	570	3466.56	30	1.12244
SymEc5_30456trans	1176	7802.52	84	1.39632
SymEc5_30704trans	396	1777.1	11.9676	0.873447
SymEc5_30706trans	456	1998.31	9.54121	0.619273
SymEc5_31089trans	810	4702.6	120.17	3.31435
SymEc5_31372trans	300	1611.69	2.13872	0.172113
SymEc5_32363trans	681	4206.82	13	0.400802
SymEc5_33484trans	318	1497.38	11.9784	1.03755
SymEc5_33497trans	897	5298.9	3.70022	0.0905697
SymEc5_33531trans	483	2042.76	5.43618	0.345158
SymEc5_33739trans	327	1276.39	9.75978	0.991739
SymEc5_34037trans	987	5402.72	3688.02	88.5363
SymEc5_34044trans	363	1257.48	4744	489.311
SymEc5_36066trans	306	1387.54	18.6013	1.73876
SymEc5_37437trans	879	4494.5	12.1913	0.351811
SymEc5_37879trans	720	3500.49	0	0
SymEc5_37972trans	393	2137.34	1.16034	0.0704127
SymEc5_37974trans	378	266.078	0	0
SymEc5_37975trans	435	322.99	0	0
SymEc5_37976trans	981	868.879	28.6198	4.27217
SymEc5_37977trans	588	2569.93	7.73186	0.390214
SymEc5_37984trans	1083	6120.51	0	0
SymEc5_38108trans	477	364.911	0	0
SymEc5_38109trans	561	448.879	0	0
SymEc5_38773trans	489	376.911	0	0
SymEc5_41485trans	813	700.879	244.096	45.1709
SymEc5_41486trans	552	2482.74	453.102	23.6704
SymEc5_41487trans	810	697.879	0	0
SymEc5_43102trans	480	2464.43	12.0647	0.63495
SymEc5_44094trans	399	1901.38	26.6366	1.81698
SymEc5_44723trans	549	2568.46	6.28413	0.317331
SymEc5_44728trans	819	4392.84	0	0
SymEc5_44729trans	1365	8148.85	144.526	2.30033
SymEc5_44733trans	393	1926.19	351.341	23.6576
SymEc5_45077trans	321	1229.37	4.14556	0.437361
SymEc5_45886trans	387	1522.42	12.3019	1.04804
SymEc5_45893trans	351	1470.82	11.5324	1.01695
SymEc5_45895trans	498	2177.09	9.35756	0.557479
SymEc5_46050trans	684	3574.75	37.3788	1.35619
SymEc5_46270trans	372	260.098	0	0
SymEc5_46271trans	1059	6189.36	0	0
SymEc5_46273trans	729	1688.5	0	0
SymEc5_46276trans	573	2762.17	2	0.0939117
SymEc5_46691trans	528	2090.02	63.9652	3.96948
SymEc5_47919trans	633	4099.68	2.16387	0.0684578
SymEc5_48342trans	519	2664.57	22.612	1.10066
SymEc5_48847trans	1311	8541.86	7.38334	0.112109
SymEc5_50023trans	675	1571.04	37.7624	3.11755
SymEc5_50201trans	516	2483.98	5.5836	0.291546
SymEc5_51756trans	1515	8418.93	3619.63	55.7632
SymEc5_52184trans	408	2023.33	40.1468	2.57351
SymEc5_52190trans	306	1197.26	47.313	5.12545
SymEc5_52537trans	426	1655.01	3.11967	0.244483
SymEc5_53383trans	402	1845.64	49.033	3.44574
SymEc5_55794trans	801	4241.27	18.4167	0.563191
SymEc5_55797trans	1041	2179.61	32.8326	1.95374
SymEc5_55798trans	1053	5483.88	1.79442	0.0424401
SymEc5_55910trans	675	3521.85	23	0.847028
SymEc5_56190trans	537	3533.63	0	0
SymEc5_56707trans	633	3608.64	21.7855	0.783007
SymEc5_56767trans	624	1393.81	0	0
SymEc5_56768trans	1146	7085.67	0	0
SymEc5_58593trans	774	661.879	0	0
SymEc5_58730trans	858	4846.86	45.8316	1.22644
SymEc5_58732trans	774	1715.34	100.443	7.59473
SymEc5_58733trans	1275	7804.27	83.479	1.38735
SymEc5_60297trans	1101	2645.19	9.69339	0.475291
SymEc5_61067trans	339	1300.88	5.02821	0.501324
SymEc5_61182trans	1347	8940.54	49	0.710842
SymEc5_61184trans	714	4685.7	0	0
SymEc5_61711trans	615	3243.3	21.8274	0.872882
SymEc5_62342trans	555	442.879	0	0
SymEc5_63313trans	300	1424.34	5.10522	0.46488
SymEc5_63935trans	390	1796.17	5.79805	0.418673
SymEc5_64482trans	657	3560.14	266.391	9.70493
SymEc5_64510trans	1017	5548.48	15.9711	0.373337
SymEc5_64511trans	633	1263.27	197.881	20.3165
SymEc5_65172trans	1881	10676.5	5.42027	0.0658465
SymEc5_65318trans	456	3475.31	2.5122	0.0937563
SymEc5_65800trans	603	490.879	0	0
SymEc5_65801trans	414	302.014	0	0
SymEc5_66017trans	717	3792.8	15.0655	0.515185
SymEc5_66019trans	2142	12679.4	582.819	5.96179
SymEc5_66267trans	1998	11926.2	122.702	1.33442
SymEc5_66735trans	969	4500.48	1488.01	42.8831
SymEc5_67420trans	1152	6474.93	105.966	2.12263
SymEc5_69140trans	756	4556.44	120	3.41583
SymEc5_69198trans	450	1593.44	1.05904	0.0862017
SymEc5_69199trans	777	3767.86	80.9074	2.78506
SymEc5_69212trans	324	1036.45	4.51287	0.564738
SymEc5_69214trans	402	1437.24	18.999	1.71453
SymEc5_69635trans	2082	12908	17.697	0.17782
SymEc5_69636trans	771	4375.41	30.2009	0.895244
SymEc5_69638trans	1686	11262.5	10.2333	0.117848
SymEc5_69772trans	840	4286.16	12.7957	0.387201
SymEc5_70307trans	2955	18480.9	246.129	1.72735
SymEc5_70970trans	1233	6947.16	9.89406	0.184718
SymEc5_70971trans	1704	10215.2	7.88158	0.100071
SymEc5_71502trans	363	1763.88	9.13573	0.671762
SymEc5_71620trans	420	1846.27	7.04146	0.494662
SymEc5_72102trans	375	1517.63	7.18139	0.613739
SymEc5_72103trans	303	1014.28	1.05359	0.134727
SymEc5_72109trans	315	1140.25	5.43543	0.618266
SymEc5_72119trans	852	739.879	0	0
SymEc5_72276trans	585	3176.65	50	2.04147
SymEc5_73174trans	492	2778.6	1.41927	0.0662491
SymEc5_73175trans	411	1977.34	3.60832	0.236681
SymEc5_73180trans	441	2308.57	1.3829	0.0776939
SymEc5_75896trans	321	1819.98	1.7918	0.127692
SymEc5_75912trans	534	421.879	0	0
SymEc5_75953trans	351	239.136	0	0
SymEc5_75995trans	699	586.879	0	0
SymEc5_75997trans	669	556.879	0	0
SymEc5_76070trans	504	391.911	0	0
SymEc5_76088trans	663	550.879	0	0
SymEc5_76134trans	492	379.911	0	0
SymEc5_76135trans	354	242.118	0	0
SymEc5_76258trans	360	248.118	0	0
SymEc5_76334trans	324	212.363	0	0
SymEc5_76358trans	744	3654.84	0	0
SymEc5_76393trans	387	1638.31	2	0.158335
SymEc5_76468trans	318	206.395	0	0
SymEc5_76500trans	687	574.879	0	0
SymEc5_76654trans	408	296.014	0	0
SymEc5_76675trans	321	209.395	0	0
SymEc5_76716trans	432	319.99	0	0
SymEc5_76819trans	372	260.098	0	0
SymEc5_76902trans	603	490.879	0	0
SymEc5_76919trans	372	260.098	0	0
SymEc5_76945trans	1503	1390.88	0	0
SymEc5_76998trans	681	568.879	0	0
SymEc5_77036trans	411	299.014	0	0
SymEc5_77182trans	831	5092.99	0	0
SymEc5_77279trans	525	412.879	0	0
SymEc5_77315trans	648	535.879	0	0
SymEc5_77346trans	543	2606.63	0	0
SymEc5_77458trans	768	655.879	0	0
SymEc5_77599trans	630	517.879	0	0
SymEc5_77600trans	630	517.879	0	0
SymEc5_77715trans	477	364.911	0	0
SymEc5_77803trans	417	305.014	0	0
SymEc5_77829trans	483	370.911	0	0
SymEc5_77841trans	477	364.911	0	0
SymEc5_78016trans	450	337.938	0	0
SymEc5_78043trans	540	427.879	0	0
SymEc5_78126trans	888	775.879	0	0
SymEc5_78271trans	660	547.879	0	0
SymEc5_78336trans	381	269.057	0	0
SymEc5_78342trans	327	215.313	0	0
SymEc5_78545trans	447	334.964	0	0
SymEc5_78548trans	594	481.879	0	0
SymEc5_78655trans	414	302.014	0	0
SymEc5_78698trans	741	628.879	0	0
SymEc5_78699trans	597	484.879	0	0
SymEc5_78704trans	807	4849.61	14.8565	0.397328
SymEc5_78726trans	327	215.313	0	0
SymEc5_78727trans	327	215.313	0	0
SymEc5_78804trans	489	376.911	0	0
SymEc5_78910trans	429	316.99	0	0
SymEc5_78921trans	408	296.014	0	0
SymEc5_78924trans	1167	6440.41	11.2	0.225552
SymEc5_79010trans	366	498.753	1	0.260049
SymEc5_79402trans	408	700.287	1	0.18521
SymEc5_79464trans	513	400.911	0	0
SymEc5_79496trans	405	293.014	0	0
SymEc5_79587trans	441	328.99	0	0
SymEc5_79714trans	471	2305.32	1.41566	0.0796468
SymEc5_79931trans	342	230.208	0	0
SymEc5_79938trans	540	427.879	0	0
SymEc5_79943trans	456	343.938	0	0
SymEc5_79962trans	411	299.014	0	0
SymEc5_79965trans	327	215.313	0	0
SymEc5_80021trans	741	628.879	0	0
SymEc5_80038trans	375	263.098	0	0
SymEc5_80067trans	750	637.879	0	0
SymEc5_80114trans	468	355.938	0	0
SymEc5_80118trans	318	206.395	0	0
SymEc5_80312trans	333	221.296	0	0
SymEc5_80330trans	342	230.208	0	0
SymEc5_80357trans	330	218.296	0	0
SymEc5_80375trans	300	188.611	0	0
SymEc5_80376trans	330	218.296	0	0
SymEc5_80405trans	345	233.155	0	0
SymEc5_80483trans	654	541.879	0	0
SymEc5_80649trans	723	610.879	0	0
SymEc5_80796trans	645	532.879	0	0
SymEc5_81083trans	789	676.879	0	0
SymEc5_81098trans	384	272.036	0	0
SymEc5_81147trans	318	206.395	0	0
SymEc5_81148trans	318	206.395	0	0
SymEc5_81155trans	600	487.879	0	0
SymEc5_81172trans	363	251.098	0	0
SymEc5_81173trans	579	3142.08	5	0.206392
SymEc5_81310trans	459	346.938	0	0
SymEc5_81327trans	486	373.911	0	0
SymEc5_81336trans	402	290.014	0	0
SymEc5_81380trans	444	331.964	0	0
SymEc5_81622trans	564	451.879	0	0
SymEc5_81870trans	387	275.036	0	0
SymEc5_82119trans	1065	952.879	0	0
SymEc5_82270trans	441	328.99	0	0
SymEc5_82350trans	309	1188.83	2.94014	0.320768
SymEc5_82427trans	489	376.911	0	0
SymEc5_82542trans	510	397.911	0	0
SymEc5_82545trans	318	206.395	0	0
SymEc5_82566trans	447	334.964	0	0
SymEc5_82592trans	843	4120.07	7.7162	0.242907
SymEc5_82616trans	519	406.911	0	0
SymEc5_82635trans	312	200.505	0	0
SymEc5_82696trans	315	203.427	0	0
SymEc5_82746trans	366	254.098	0	0
SymEc5_82759trans	480	367.911	0	0
SymEc5_82836trans	453	1984.2	20.5526	1.34345
SymEc5_82880trans	492	379.911	0	0
SymEc5_82910trans	747	634.879	0	0
SymEc5_83140trans	369	257.098	0	0
SymEc5_83188trans	504	391.911	0	0
SymEc5_83227trans	462	349.938	0	0
SymEc5_83300trans	423	310.99	0	0
SymEc5_83417trans	372	260.098	0	0
SymEc5_83473trans	483	370.911	0	0
SymEc5_83496trans	321	209.395	0	0
SymEc5_83592trans	330	218.296	0	0
SymEc5_83624trans	438	325.99	0	0
SymEc5_83625trans	438	325.99	0	0
SymEc5_83767trans	453	340.938	0	0
SymEc5_83969trans	441	2319.31	0	0
SymEc5_84226trans	456	343.938	0	0
SymEc5_84251trans	333	221.296	0	0
SymEc5_84279trans	519	406.911	0	0
SymEc5_84379trans	540	427.879	0	0
SymEc5_84385trans	477	364.911	0	0
SymEc5_84499trans	762	649.879	0	0
SymEc5_84740trans	600	487.879	0	0
SymEc5_84782trans	327	215.313	0	0
SymEc5_84792trans	1197	1084.88	0	0
SymEc5_84829trans	480	2329.78	10.2244	0.569201
SymEc5_84878trans	918	5980.61	18	0.390362
SymEc5_84947trans	459	346.938	0	0
SymEc5_85020trans	603	490.879	0	0
SymEc5_85078trans	597	484.879	0	0
SymEc5_85126trans	594	481.879	0	0
SymEc5_85139trans	312	200.505	0	0
SymEc5_85436trans	357	1340.8	0	0
SymEc5_85445trans	366	1164.47	1	0.111382
SymEc5_85502trans	633	520.879	0	0
SymEc5_85530trans	567	454.879	0	0
SymEc5_85600trans	678	1548.23	38.9019	3.25893
SymEc5_85688trans	360	248.118	0	0
SymEc5_85899trans	741	628.879	0	0
SymEc5_85972trans	441	328.99	0	0
SymEc5_86006trans	324	212.363	0	0
SymEc5_86092trans	354	242.118	0	0
SymEc5_86199trans	504	391.911	0	0
SymEc5_86310trans	591	478.879	0	0
SymEc5_86316trans	372	260.098	0	0
SymEc5_86356trans	342	230.208	0	0
SymEc5_86391trans	399	287.014	0	0
SymEc5_86395trans	414	302.014	0	0
SymEc5_86602trans	354	242.118	0	0
SymEc5_86740trans	318	206.395	0	0
SymEc5_86789trans	363	251.098	0	0
SymEc5_86817trans	444	331.964	0	0
SymEc5_86819trans	672	3922.85	19.8126	0.655058
SymEc5_86878trans	315	203.427	0	0
SymEc5_86952trans	378	266.078	0	0
SymEc5_86969trans	336	224.279	0	0
SymEc5_86979trans	483	370.911	0	0
SymEc5_87093trans	375	263.098	0	0
SymEc5_87285trans	429	316.99	0	0
SymEc5_87330trans	315	203.427	0	0
SymEc5_87431trans	408	296.014	0	0
SymEc5_87448trans	642	529.879	0	0
SymEc5_87474trans	408	296.014	0	0
SymEc5_87532trans	405	293.014	0	0
SymEc5_87550trans	381	1816.44	3.58311	0.255847
SymEc5_87746trans	933	820.879	0	0
SymEc5_87811trans	456	343.938	0	0
SymEc5_87959trans	450	337.938	0	0
SymEc5_87970trans	540	427.879	0	0
SymEc5_87997trans	435	322.99	0	0
SymEc5_88202trans	357	245.118	0	0
SymEc5_88239trans	369	257.098	0	0
SymEc5_88409trans	564	451.879	0	0
SymEc5_88410trans	561	448.879	0	0
SymEc5_88756trans	426	313.99	0	0
SymEc5_88832trans	342	230.208	0	0
SymEc5_88872trans	906	793.879	0	0
SymEc5_88956trans	306	194.552	0	0
SymEc5_89064trans	714	601.879	0	0
SymEc5_89071trans	513	400.911	0	0
SymEc5_89166trans	828	715.879	0	0
SymEc5_89243trans	438	2027.34	6.27128	0.40121
SymEc5_89308trans	720	607.879	0	0
SymEc5_89431trans	405	293.014	0	0
SymEc5_89630trans	324	212.363	0	0
SymEc5_89631trans	324	212.363	0	0
SymEc5_89668trans	342	230.208	0	0
SymEc5_89745trans	624	511.879	0	0
SymEc5_89766trans	354	242.118	0	0
SymEc5_89807trans	735	622.879	0	0
SymEc5_90014trans	372	260.098	0	0
SymEc5_90027trans	432	319.99	0	0
SymEc5_90100trans	534	421.879	0	0
SymEc5_90144trans	669	556.879	0	0
SymEc5_90226trans	411	299.014	0	0
SymEc5_90251trans	324	212.363	0	0
SymEc5_90363trans	312	200.505	0	0
SymEc5_90377trans	450	337.938	0	0
SymEc5_90384trans	369	257.098	0	0
SymEc5_90487trans	507	394.911	0	0
SymEc5_90502trans	711	598.879	0	0
SymEc5_90573trans	423	310.99	0	0
SymEc5_90589trans	675	562.879	0	0
SymEc5_90636trans	606	1262.69	18.6172	1.91231
SymEc5_90685trans	519	406.911	0	0
SymEc5_90796trans	555	2559.05	30	1.52049
SymEc5_90858trans	537	424.879	0	0
SymEc5_90946trans	381	269.057	0	0
SymEc5_90966trans	312	200.505	0	0
SymEc5_91123trans	501	388.911	0	0
SymEc5_91376trans	387	275.036	0	0
SymEc5_91599trans	459	346.938	0	0
SymEc5_91612trans	354	242.118	0	0
SymEc5_91613trans	522	409.911	0	0
SymEc5_91740trans	822	709.879	0	0
SymEc5_91800trans	750	4295.05	0	0
SymEc5_91813trans	924	811.879	0	0
SymEc5_91862trans	414	302.014	0	0
SymEc5_92155trans	504	391.911	0	0
SymEc5_92191trans	438	325.99	0	0
SymEc5_92230trans	693	580.879	0	0
SymEc5_92238trans	486	373.911	0	0
SymEc5_92340trans	315	203.427	0	0
SymEc5_92353trans	306	194.552	0	0
SymEc5_92354trans	306	194.552	0	0
